,Recall,PositiveRating,PerfRatio,Impact,Asian,Black,White,5_o_Clock_Shadow,Bald,Bangs,Blond_Hair,Bushy_Eyebrows,Chubby,Double_Chin,Eyeglasses,Goatee,Gray_Hair,Heavy_Makeup,Male,Mustache,No_Beard,Sideburns,Wearing_Hat,Wearing_Lipstick,Wearing_Necktie,Young,top,right,bottom,left,Old,Masculine,Baby-faced,Competent,Attractive,Energetic,Well-groomed,Intelligent,Honest,Generous,Trustworthy,Confident,Rich,Dominant,NewsID,Market % of US,% Af-Am,% Hispanic,% Asian,Gender_Annotated,Race_Annotated
01172-WWBT-Ryan_Nobles.png.jpg,0.7543605769,0.6190291064,4.6,47,-5.54153792454211,-6.61262160861424,2.09115145550646,-3.31828819793994,-5.77344027873819,-4.85360616172211,-1.34222856012036,-9.75233354345664,-4.40882256818848,-4.42158152251559,-13.3153998436286,-6.7730322458357,-6.29663517419288,-7.98513688851593,4.06908665767957,-9.96449519258665,4.57060236506647,-8.31587609709458,-2.8522439437274,-7.46101133338714,-3.40664348159131,3.25743584047619,36,262,222,77,-0.202130416604055,-0.013491004561362,0.15301256527031,-0.081301715962429,0.125170244003701,0.20752655190651,0.146657997545728,-0.061131788518734,0.034737918112715,-0.075311287865508,0.015906818914344,0.087822976453301,-0.099262978093526,0.016292591460164,2,0.48%,29.69%,3.82%,2.70%,Male,White
01173-WWBT-Sabrina_Squire.png.jpg,0.9099230769,0.7132840899,8.26,65,-1.3304170040228,-0.428960487764835,-4.86548543560573,-9.85163305980412,-16.0348640094625,-3.03394655349676,-7.48055267724571,-4.65700098212308,-1.80402949735094,-2.599239123079,-6.70560718844937,-10.5600327514068,-11.0234583834301,0.860467508075245,-5.44851448065171,-10.8459588389662,7.91015309768503,-12.5816099202383,-6.07128029041334,2.2058087549834,-9.41403398885568,1.60267691618612,19,266,242,43,-0.425419968545282,-0.361747496948227,0.549638778016511,-0.397569792724762,-0.101372582657262,0.365702429297122,0.014225041193488,-0.343519071753443,-0.004531856738691,0.109110504327802,-0.040861333095246,-0.0431242655154,-0.304006843215863,-0.157581090984381,2,0.48%,29.69%,3.82%,2.70%,Female,Black
01174-WWBT-Heather_Sullivan.png.jpg,0.6012740385,0.6201655139,6.35,37,-11.2297107657397,-7.45678922671399,5.14081938312428,-13.4846825758957,-14.3659227843505,-2.19033607592895,1.25001768449017,-9.06736548671189,-7.8583392023848,-6.7907405656226,-9.83189166908976,-16.4015572891651,-6.26312318508351,-0.777794421708645,-7.89960968503088,-16.8015499926734,10.5012877226341,-14.7814912071313,-6.25260132646453,0.588929479815319,-10.8129408363873,0.740656911665438,36,262,222,77,-0.201446670336913,-0.170083803095965,0.243782306915473,-0.084188155700066,0.13233919629225,0.254732328418158,0.091821014722642,0.01541040422709,0.070847525781981,-0.037465656541349,0.082034983366428,-0.010330598767609,-0.105319076164956,-0.068276566555645,2,0.48%,29.69%,3.82%,2.70%,Female,White
01175-WWBT-Diane_Walker.png.jpg,0.8791346154,0.6595482883,6.68,58,-6.003995170622,-1.575558656486,-2.71039545374163,-7.00934002116115,-13.1348594523852,-1.40306208131397,-6.64612184592136,-5.15983751923991,-1.00390285042945,-2.55481903252175,-7.16290686599502,-11.4557385387219,-8.2945775108764,-2.02575478251016,-2.80359375284356,-10.9101088671903,7.28562331219663,-10.8953193956667,-5.0148857899131,-0.981096022734726,-5.57393610730935,1.15693734944637,36,262,222,77,-0.306152895999662,-0.124176553898987,0.353182203060628,-0.235214490341589,-0.012124545874942,0.256554927894646,0.100620899673167,-0.310110499220488,-0.040589027592263,0.016726912149427,-0.084546110943451,0.068176586347546,-0.162746863634665,0.01632921233643,2,0.48%,29.69%,3.82%,2.70%,Female,Black
01176-WWBT-Yvette_Yeon.png.jpg,0.728625,0.510596883,2.94,37,2.84259448452722,-4.74215231885084,-5.18292725189421,-14.2425713625667,-13.4828748719827,-1.70570403966097,-6.16827831950002,-3.16150630838879,-4.86971360055954,-7.31108555702126,-6.23253238679309,-12.019002580163,-11.7176982952975,2.13693539003485,-6.83934682719966,-13.5907076065896,10.4513174617881,-15.7929401853906,-3.92549489418154,3.07525041757572,-10.1268457349676,4.41857870077389,36,262,222,77,-0.552451142377937,-0.489332244801625,0.511162156400007,-0.258959249891855,-0.094316990017252,0.367245491124075,0.075414283217939,-0.015560442654447,0.06139807642134,0.136865572246684,-0.037882450596051,-0.111857882842934,-0.190965827785085,-0.222202231763454,2,0.48%,29.69%,3.82%,2.70%,Female,Asian
01177-WXIX-Sheila_Gray.png.jpg,0.7285714286,0.5653594771,2.88,41,-6.56665656555813,-4.87221749860764,4.0302468300208,-11.935224599644,-12.713356377233,1.11469029368256,-0.086779312636905,-6.55434896733349,-4.58731818905339,-4.00927502888609,-2.48821303033016,-14.4459074551193,-6.12339796026496,0.983246506399105,-6.28586410023521,-13.9316327503748,8.57652177940204,-13.4038243455375,-5.25315520323998,2.8545863165995,-9.90381471167177,-2.06760802668596,19,266,242,43,-0.097492705392339,-0.258292073752949,0.132920262265428,-0.272572453303928,-0.173209233897089,0.196324730584683,-0.229298103502775,-0.132409419840534,0.00646059218626,-0.079147954743769,-0.0512497553012,-0.080403715588492,-0.240910107914091,-0.132162537932638,2,0.78%,11.90%,2.00%,1.84%,Female,White
01179-WXIX-Rob_Williams.png.jpg,0.7476190476,0.5541401274,2.9,41,-7.44880702588223,-0.131604693973915,-2.34894197024128,-1.87830001248049,-3.53374305880097,-7.99368925584339,-11.6671358276512,-4.84647009445753,-1.08300518369827,-1.56546064450712,0.779035568191819,-2.99576565457568,-5.32478343624324,-12.0053404500759,8.00901191050926,-3.78790187760684,1.28512913563466,-3.81137515940506,-1.52733229591046,-11.644854501607,-2.1568433354086,-1.10668956521126,19,266,242,43,-0.012893819745552,0.425481376334675,-0.242153685412065,0.098004840040645,0.284158188482691,0.297570037057977,0.110909463532718,-0.038939894679824,-0.098520941445232,-0.132901792316826,-0.126072503546763,0.41476396622595,0.055314446070385,0.37117449245018,2,0.78%,11.90%,2.00%,1.84%,Male,Black
01180-WXYZ-Jeff_Vaughn.png.jpg,0.2909535452,0.4201680672,1.61,12,-7.63023033191532,-7.23195831612906,2.38382157593367,-1.99200013567736,-4.83144567124442,-9.69700549378246,-5.39051771115994,-3.88295055164485,-5.73030331740005,-3.72025590463587,-9.97749614209024,-10.5072897382964,-3.85075685011362,-10.5985054690189,8.96114534337011,-10.5929592807719,5.26294374474397,-9.09116767645278,-6.72733115309167,-8.83324241062301,-0.732338017919321,0.697586322818789,36,262,222,77,-0.245664526348221,0.178871175745189,-0.215946742313956,0.070126607109642,0.309430472449594,0.341154189514617,0.126659103047421,0.012025242676956,-0.06104757523584,-0.132936294583801,-0.087792959544166,0.222635928768598,0.043293237034617,0.183912730219892,2,1.61%,21.44%,3.18%,3.50%,Male,White
01181-WXYZ-Stephen_Clark.png.jpg,0.6797066015,0.5755395683,4.44,39,-5.63743631436967,-6.65263821307181,2.7317218064788,-4.94230058293548,-4.33923403275776,-9.3655191325271,-3.92297665842394,-7.54519958640519,-1.61490170803127,-0.877136047712544,-7.83608664165691,-7.66664156272581,-2.35108689248902,-11.694666250144,7.68306662663225,-9.13201088446485,5.9115764910737,-8.5636614214603,-4.492843851866,-10.4352347311741,-0.657589308078943,-3.55456303731801,19,266,242,43,0.101791817704707,0.186761100220971,-0.220724901587782,-0.014705252914191,0.014425391260496,-0.005652332349683,0.086344789028341,-0.025565216106941,-0.157723017649918,-0.127750628807838,-0.153283646771386,0.116584701052062,0.072428659547729,0.241019241612446,2,1.61%,21.44%,3.18%,3.50%,Male,White
01182-WXYZ-Carolyn_Clifford.png.jpg,0.7897310513,0.4984520124,2.78,39,-3.24169832362573,-5.75813573226297,-0.232548287824363,-11.6236431737895,-13.1994269335528,0.696261773347462,-5.15695527023626,-6.51432297090388,-4.63810029129378,-4.98971078958732,-9.41446753559443,-10.6332415528685,-8.6876062798143,0.714147185452321,-6.37531812148032,-9.2072060527155,8.07434482995587,-9.77568395107253,-2.60388788408387,1.65949341733866,-10.3492218938101,0.509208452650552,19,266,242,43,-0.18846604038436,-0.10281867621169,0.1797384826206,-0.152241885269948,0.091135408297294,0.346398811339424,-0.040840139041847,-0.069343218865954,0.075750407203235,0.06327829697328,0.018561974916312,0.024732231454925,-0.148904435142244,-0.037137259375335,2,1.61%,21.44%,3.18%,3.50%,Female,White
01184-WXYZ-Vic_Faust.png.jpg,0.4653465347,0.6595744681,4.77,31,-4.66028987693117,-4.76851166945334,1.6769517047886,-2.15844623138633,-2.53699919147912,-8.34970219772375,-2.90419328875219,-8.98963405951294,-2.68075419004833,-1.90927423334122,-10.7530410408432,-6.43310347251897,-2.73437980845518,-12.485155815294,7.88666367624702,-6.82596666314909,2.8217418090228,-6.72335410616274,-3.86870724706291,-10.1640449875586,-1.22162962479088,-0.733428972083759,19,266,242,43,-0.258138903819722,0.056022561457295,0.086058624298475,-0.069184561421661,0.149610728963268,0.327607924342854,0.011984142625774,-0.152671808523487,-0.088017369268002,-0.073502789811607,-0.048499491561766,0.124511910879506,-0.11095234479266,0.126587956142629,2,1.61%,21.44%,3.18%,3.50%,Male,White
01185-WXYZ-Glenda_Lewis.png.jpg,0.728606357,0.5033557047,2.68,37,-4.05504450633256,-1.95820734539788,-1.6747295146881,-11.9963866187657,-13.7228611211283,-3.55721335047844,-5.46204687958316,-5.07884837686921,-4.59896475835655,-5.17967823543694,-5.50071536791476,-11.3063525418796,-11.3842329099609,1.08296518104153,-6.64791579806382,-12.0037569421218,8.84803280217152,-12.7583171877106,-5.59355270890987,2.14853271915823,-9.77200259660002,1.77550987366363,19,266,242,43,-0.273175432897971,-0.126160295676891,0.172113784417269,-0.195749166987177,0.093536139041983,0.31583218866191,0.057916266852883,-0.213177679900834,-0.019467236242539,-0.003530816091725,-0.062614311399597,0.093845897534497,-0.172225917482249,0.035790461181463,2,1.61%,21.44%,3.18%,3.50%,Female,Black
01186-WXYZ-Joanne_Purtan.png.jpg,0.684596577,0.5035714286,2.52,34,-6.30438086567606,-10.2284873106131,2.7939793910076,-12.141359254017,-14.4706946631823,1.39205082484728,-2.65510891704892,-4.72422070053745,-7.65106367939947,-7.39787026057533,-8.12768340366095,-15.2367740850642,-8.08960576808594,0.692465917014564,-7.85530145378822,-17.6514629848913,10.3630148842439,-15.3237883736979,-1.99698422792046,1.11144456193393,-9.78924754639553,2.42860878911582,36,262,222,77,-0.484872311977152,-0.1815052780766,0.341062343753479,-0.243687503187359,0.053172358849413,0.309576940061038,0.071614241703423,-0.057154938845368,-0.03564775377775,-0.084386904765356,-0.027134160960602,-0.005977998631192,-0.174216207382902,-0.067638203590696,2,1.61%,21.44%,3.18%,3.50%,Female,White
01188-WXYZ-Alicia_Smith.png.jpg,0.495049505,0.6,4.29,30,-4.17239685495557,-7.80915308767117,0.92422573347279,-11.9356510725623,-18.1132906796732,0.869495656152255,-6.30074813169363,-4.11678422456036,-6.4637088100491,-5.97337320180818,-7.94665027284317,-12.2526798642999,-11.5846395021114,3.97590258961128,-8.35454588691227,-12.1770349541168,8.13798930025646,-11.0631910273474,-4.32886579423121,4.82482427018124,-10.81395066135,1.55069381533519,19,266,242,43,-0.318767393523834,-0.309304566485349,0.45525617350748,-0.193419450534366,0.059175746729069,0.278216944443957,-0.022555393563206,-0.050474719201699,0.049461175960156,0.099731249423466,0.044693978379406,-0.042414329306408,-0.182384675369626,-0.171313454231813,2,1.61%,21.44%,3.18%,3.50%,Female,White
01191-ABC15-Kirk_Yuhnke.png.jpg,0.3,0.52,2.24,16,-5.2044254755994,-5.29860506409114,3.56239846489066,-3.58299321484312,-5.61885284546592,-10.1549747496783,-4.73539334208848,-4.70329441916975,-5.98810145846581,-6.58274709047291,-8.23777015613357,-8.34708869946897,-6.63166835932958,-10.7817878140517,3.79290698844745,-8.14645098710476,3.43270176265635,-8.94260571612736,-6.15036767718277,-9.55078650901844,-3.10517777810301,1.72908653510327,19,266,242,43,-0.133048248505836,0.014815564637188,0.054727015536117,0.004257284835181,0.049871706197424,0.149402427420513,-0.024943560535766,-0.109562734742416,0.011075941251542,0.002566823170902,0.020242817376584,0.05357988735879,-0.167757266111146,-0.030744613156556,2,1.60%,5.36%,6.78%,8.56%,Male,White
01192-CFN13-Marla_Weech.png.jpg,0.53,0.62,3.89,33,-4.27120278080049,-6.21815509973922,2.04026183961683,-12.3344957975691,-16.9730446088967,-9.2199560843007,-8.37420982482796,-4.9000856192942,-3.78324001808555,-4.38993246297044,-8.41193558954769,-16.1844324945124,-13.8093043111389,1.65388848738234,-9.06135717828304,-14.1352655529585,11.1189189190691,-13.6108804013794,-9.62669550647614,2.7509927543406,-10.3749444811761,2.59797776394409,36,262,222,77,-0.514710972151725,-0.272996570589118,0.567623115503366,-0.213464922719244,0.007831733600025,0.206960593309986,0.005908631885358,-0.127518910672961,0.02274943699056,0.053466212405175,0.008964824589888,-0.082095868574625,-0.195347187464465,-0.194258538006352,2,1.29%,15.05%,2.98%,1.62%,Female,White
01193-FOX_31-Ashley_Knight.png.jpg,0.5620129306,0.6151864012,4.59,35,-7.27098619812599,-5.59182687233279,4.52160253328136,-15.8028210039657,-11.8445022360799,-4.34752029750618,2.25370891805701,-9.24670299763431,-8.06722397610509,-8.08920141107609,-10.0783035928024,-15.0456406041948,-6.84602215498634,2.58529564745475,-11.9350821801611,-14.9830600891536,10.7779959268633,-11.5707511246965,-9.78054552504815,3.96015565484138,-12.8968404556876,2.83469317273604,36,262,222,77,-0.193536666621683,-0.458510566624737,0.373761252717452,-0.209936475260593,-0.03314971398301,0.149116799959476,-0.054182383048445,0.069074008211487,0.26814085871515,0.154273526836523,0.243747252867754,-0.264962934807289,-0.215433632013833,-0.3846942048767,2,0.13%,4.90%,44.83%,1.09%,Female,White
01195-FOX_31-Romney_Smith.png.jpg,0.6126692144,0.6882750681,4.34,42,-5.31771520376251,0.16382484081246,-2.45040329902709,-10.8948529522913,-11.016211816171,-4.97455665209662,-3.51191936748792,-8.98162224326318,-4.67230234597749,-6.25768011372406,-11.4586789482632,-11.2074550109952,-9.40612006118026,-0.660542497239214,-7.59262767212204,-13.570877725988,8.45429288576875,-13.8979285102453,-4.87965120796242,0.046830747798796,-6.85481867508301,1.68211312809838,36,262,222,77,-0.376605284994914,-0.036392459734833,0.217172568809466,-0.232396582788031,0.133028923790398,0.483315621894447,0.056291059197979,-0.260079311748917,-0.047858678524478,0.036826200323581,-0.045885634249971,0.209695587651804,-0.18909861243477,0.091720863501668,2,0.13%,4.90%,44.83%,1.09%,Female,Black
01197-FOX31-Melanie_Kendall.png.jpg,0.3996546714,0.700583004,4.44,28,-8.27993518029557,-4.89077356750811,4.59410408620018,-10.2711861641708,-11.5173896549923,-5.1894330631937,-1.410203810284,-7.64626248193997,-6.05751951982645,-7.1939093077801,-7.2976197985301,-14.1874189161493,-9.23531964571462,-0.799315181621238,-7.56913574899658,-13.9734464077985,8.74156459492031,-10.4237813840274,-6.11270606756425,0.09101038013267,-7.97608711502568,2.29162833874736,36,262,222,77,-0.081371749972582,-0.036542624852498,0.080763935022083,-0.089394837221196,0.12220048662805,0.236267781192079,-0.024469939012056,-0.114352874060822,0.142178360088618,0.068544123908346,0.141197995504996,0.017700636097651,-0.180658116015949,-0.046270978553104,2,0.13%,4.90%,44.83%,1.09%,Female,White
01199-KBAK-Lisa_Krch.png.jpg,0.77,0.66,5.54,51,-4.54861276364716,-5.29111567911421,1.80743959857251,-10.480098563853,-12.6105706433077,-2.67225649364573,-0.915481240157431,-4.45898025166185,-4.50608206857519,-4.40344972300343,1.02693778236254,-13.9280714555121,-6.85436172773949,0.583738793816266,-6.02706726576263,-14.5154025669394,8.93482076381918,-13.4931988030771,-3.98748992320735,1.8380816133856,-8.05944477033717,0.052828751701698,36,262,222,77,0.03996615415649,-0.218105419550442,0.171246452360564,-0.08000744190386,-0.077451457510867,0.046577938773793,0.011220092904101,0.092080823121601,0.018715609552443,0.034423429356469,0.072111898395037,-0.105953672725034,-0.028065054934565,-0.097980771645406,2,0.20%,37.47%,4.52%,1.88%,Female,White
01200-KBAK-Leyla_Santiago.png.jpg,0.56,0.44,1.5,25,-7.21839445865616,-4.26506343928647,1.66394490905026,-10.7952719387352,-15.3072698641922,-1.42280497440707,-6.70580984024712,-3.93629397505276,-9.65965032126096,-10.5542644181142,-15.312678915372,-12.1537983731051,-12.3037582208519,0.815333802305806,-7.18737965700486,-14.7788269247901,10.5260337154838,-13.3272184806295,-4.54571895900906,2.06112817033268,-8.51120413367799,4.32716179789547,19,266,242,43,-0.279619801127925,0.051043571494484,0.056788033001769,-0.232767645633625,0.033629589520223,0.325131620545269,-0.050837505850344,-0.235316561347861,-0.069249483028789,-0.141163228223122,-0.098722912065018,0.089566117197418,-0.279849014194083,0.016797655084002,2,0.20%,37.47%,4.52%,1.88%,Female,Hispanic
01202-KCTV-Karen_Fuller.png.jpg,0.57,0.4,1.39,23,-7.03040088907837,-7.31278616383808,4.59020784922608,-12.4985712940816,-13.4266271432144,-3.49185125377211,2.28855749291329,-4.26397189163453,-6.87924960136761,-6.55786095197451,-10.2227328864175,-16.2122203286624,-5.55568588887585,2.66598710038892,-8.84335518508257,-15.4323161298904,9.39771822843907,-13.0478629430796,-4.98151664380796,3.24234228702182,-12.4791019949863,3.11703366028445,19,266,242,43,-0.124139917949454,-0.180788113398325,0.215706994201399,0.014285886174172,0.155055510084143,0.179799301929527,0.130304334352836,0.107054720177529,0.186337443621487,0.14668185180752,0.183927038183948,0.015435312777206,-0.034554023940992,-0.088540181894395,2,0.81%,11.68%,5.70%,2.18%,Female,White
01203-KCTV-Kelly_Jones.png.jpg,0.44,0.43,1.44,19,-4.89998064870002,-0.861771396554922,-1.06038269285654,-11.4296511509666,-10.7870120357662,1.13798139625435,-4.59479262618364,-4.38816273370327,-3.62913485344304,-4.28713341299229,-5.68038674247591,-12.4129170943535,-6.86866619507571,2.38152379932098,-8.5377245120317,-12.4638859484451,9.4008530440006,-13.0911349291285,-5.7295983360184,3.53503027493522,-8.22393816622107,1.1381138179391,19,266,242,43,-0.167954268236189,-0.214880753179321,0.250219807660368,-0.208518535542664,-0.070798389187977,0.296395916034267,-0.030027911692899,-0.093357965733733,0.071877257504781,0.040303487220974,-0.016563961600494,-0.021847288035796,-0.214521866356354,-0.075828983584555,2,0.81%,11.68%,5.70%,2.18%,Female,Black
01204-KCTV-Brad_Stephens.png.jpg,0.63,0.4,1.48,25,-4.55555124427318,-4.2891061971936,1.61324940312197,-5.0076522510282,-5.37362520806755,-8.0115603381004,-2.82154955862674,-4.83233757220322,-5.55951610480638,-5.63931503708746,-7.4740453028534,-8.35842948453063,-3.07819598510809,-11.3443747677895,3.99910368980887,-10.5953732755533,5.29518666377487,-10.5821941943236,-4.32541511541367,-11.3653002344581,-3.24898094679065,1.98067283196803,19,266,242,43,-0.177684602987143,0.007798287405623,0.030468995890588,0.007016687736812,0.21193591605106,0.146789914868077,0.055999205788477,0.029520284834879,0.037684212956488,0.046870613621835,0.049929125950541,0.162251069090037,-0.009702584731885,0.015966170459348,2,0.81%,11.68%,5.70%,2.18%,Male,White
01205-KCTV-Matt_Stewart.png.jpg,0.48,0.39,1.37,19,-9.39734777698534,-11.239848480544,3.00412148586402,-2.90264960162044,-9.09662648064786,-6.33191242202313,-5.04185717873018,-3.38494431089061,-4.72329123396878,-3.97756331603648,-13.556195378481,-6.00126801342221,-4.8069705714502,-9.31379692036009,8.56097853350571,-6.52435836193725,3.56914638167255,-5.92467308838866,-8.0514859711236,-8.52279734309985,-0.148223170342552,1.92286369495019,19,266,242,43,-0.292674045344194,-0.089057558319234,0.294520939919216,-0.153547176504265,0.215440172700345,0.11282042730051,-0.018014783918951,-0.142092318643658,0.096771665790189,0.142557817583867,0.129642683436441,0.029387785258148,-0.089918331780666,-0.04704355598195,2,0.81%,11.68%,5.70%,2.18%,Male,White
01207-KENS-Marvin_Hurst.png.jpg,0.48,0.6,2.89,29,-7.25687574903553,3.02377291171607,-7.9855114482481,-1.97021328442087,-3.40762121538387,-8.39879941778068,-11.7099253965074,-1.12117380425489,0.327871535000157,-0.261717578604753,-4.37788109128781,0.112927097826872,-7.7857540291818,-7.40207735604235,6.05547296433645,-0.400580904601776,-1.34283707057926,-4.30783057645934,-3.08666958054864,-6.04004033765773,-1.61711560503151,1.67653761437078,36,262,222,77,-0.195089718659696,-0.030035613351393,0.166667141248727,-0.183110391987007,0.021119609565309,0.281340510199788,-0.05833553592657,-0.141459629764261,-0.05407838979281,0.012455337743888,-0.085522505131384,0.103368107484049,-0.164335728254558,0.046601553706328,2,0.77%,7.64%,50.72%,2.38%,Male,Black
01208-KENS-Fred_Lozano.png.jpg,0.76,0.65,5.04,49,-7.07324450974895,-6.71903965022427,5.54091980773461,-3.68111356105884,-3.41362357356956,-4.62277706125122,-1.71444725358695,-2.85315720441313,-2.64141623472204,-1.88815818211538,-0.537840191739759,-7.70210683244692,0.164402088811465,-6.78234143909929,5.63392991353163,-9.42904356393843,5.397987310544,-8.28402929136026,-5.71600127424363,-6.12937618983295,-0.654676523295339,-0.920014681914533,36,262,222,77,0.123215277049591,-0.405151042391406,0.005667515396968,0.004997574379732,-0.0839473143477,-0.005588435700401,-0.022390044964964,0.112684100687168,0.070862373779786,0.030934428087299,0.049974331112552,-0.21707437892925,-0.003344692422105,-0.267995719802095,2,0.77%,7.64%,50.72%,2.38%,Male,White
01210-KENS-Joe_Reinagel.png.jpg,0.62,0.54,2.83,33,-8.37755373057276,-8.54720246476703,6.10882935919856,-3.27414888565733,-5.60284336430891,-9.86396112642237,-3.35150861240253,-6.8677925723016,-0.847539020811391,1.0073170374518,-7.04193279568687,-9.1111396190571,-2.90154269812766,-8.41767023894609,8.02589285901441,-7.12674942418146,4.45671024858473,-9.19024990478622,-8.12243029309654,-7.7319495657887,-0.647777676122012,-0.797975715818054,36,262,222,77,-0.189752596111037,0.081003911738623,0.179185914714538,-0.09371599355932,0.089080072255811,-0.031952148993732,0.023957316576096,-0.086496456316297,-0.037994362978342,0.003412903278417,-0.007911596139853,0.028681615026133,0.027280190145366,0.062090369968077,2,0.77%,7.64%,50.72%,2.38%,Male,White
01211-KENS-Natalie_Tejeda.png.jpg,0.58,0.56,2.4,32,-8.05931703615677,-3.18751071521581,4.38171262267165,-12.8170154566252,-13.2767860101626,-3.50521998591287,0.693823670007776,-7.25689311456033,-8.00236688535023,-8.07556921924086,-5.89571021036562,-16.9404841354346,-7.68565540950044,1.05532709766796,-9.29476856779478,-16.172194593438,10.9896053505804,-13.2382876052622,-5.65475362642512,2.20487113389705,-11.5499497990312,3.623358337255,36,262,222,77,-0.130845809081631,-0.041595556409224,-0.019187445599041,-0.025508558024198,0.205310576496033,0.320597668116974,0.118834608288812,0.046001919816365,0.068078181850816,0.061816523345281,0.132853231340664,0.093735610016385,-0.042300371125218,0.045758734065313,2,0.77%,7.64%,50.72%,2.38%,Female,Hispanic
01214-KFOR-Linda_Cavanaugh.png.jpg,0.87,0.65,4.84,57,-8.7417317624059,-8.9497631470001,5.71957311650136,-9.65686713138193,-12.1254526560998,0.769303539772286,-0.785033266992272,-7.42790075631133,-6.01435932569034,-6.28868381208606,-11.9671606767282,-7.61239379825765,-5.72615001930395,-0.446834990578902,-5.85232705201166,-8.96050172988017,5.21267183223214,-5.48941005198349,-1.64312141706522,0.671343789627634,-9.43835694736632,-0.454441917424475,19,266,242,43,0.088948718741997,-0.357746026021887,0.220139505674765,-0.275303041208969,-0.137451926993171,-0.063043808044226,-0.139527699101826,-0.075993284883829,0.121761714868762,0.084909650188898,0.069348926538556,-0.253067793347124,-0.123781419016287,-0.279332750578684,2,0.63%,8.72%,7.75%,2.21%,Female,White
01216-KFOR-Kevin_Ogle.png.jpg,0.91,0.66,4.22,60,-5.8828477150301,-9.4426698498091,4.87685256188824,-6.0880529381606,-4.86636285831149,-8.27766308294992,-4.29243591028561,-7.16558428090614,-0.330171077272199,-0.657369218153715,-2.34769258395495,-8.96227958165123,-0.512729635506789,-10.6862796195689,8.2611407869933,-9.94479098347541,7.10998050774056,-9.72370593492809,-4.6973125978289,-10.3026017319345,0.057842290156742,-2.57063568844634,19,266,242,43,-0.112465691482015,-0.033321179269095,0.152847955756743,-0.158191214539537,-0.035993216659178,-0.041340394670795,0.072963052589228,-0.086543967064047,-0.168554499397183,-0.088865465313712,-0.148030286607297,-0.003487847300097,-0.050250128500258,0.040848544951951,2,0.63%,8.72%,7.75%,2.21%,Male,White
01217-KGO-Dan_Ashley.png.jpg,0.78,0.66,6.19,51,-5.41968289597964,-3.92763794860417,1.35507428662152,-2.54314643725203,-3.60640929927007,-7.39324964740522,-5.36223468132928,-3.21754423047495,-4.38709956660806,-3.46555213987864,-10.6718476057827,-9.74948684030819,-4.47410080870313,-8.97462714650486,7.40573855714914,-10.8315519338103,5.04380434307165,-9.52990278324893,-6.65140858312966,-7.74252160305013,-0.778204318951517,2.05308062041032,36,262,222,77,-0.067450392278299,0.093370585511294,-0.122450775915168,0.037069869561397,0.084930242382667,0.261339893085113,0.023437890449021,-0.081061143387767,-0.042934087459259,-0.06807153345798,-0.063425405399537,0.147926189628282,-0.040483325443478,0.086782321855919,2,2.18%,7.50%,17.19%,21.97%,Male,White
01218-KGO-Larry_Beil.png.jpg,0.58,0.55,3.22,32,-6.92847045916486,-2.91731179792651,0.666169239736598,-2.4045997610499,-5.27850564085908,-8.92515038672036,-5.38867557339715,-5.04243276325576,-3.50334169592978,-2.78073246116416,-8.31673346072698,-4.84658903102547,-3.17166509757921,-10.0208201358897,6.74986918479255,-4.90231457135755,2.30582046776526,-5.24136128783589,-4.68953304526265,-8.95880967829543,-1.85581361753547,-1.31295225383299,36,262,222,77,0.021901961171124,0.430633618557081,-0.440992318257721,0.155005089659374,0.279296746980891,0.226538850595442,0.117791274515953,-0.035547435731038,-0.098593071981685,-0.095001498758169,-0.051028973255298,0.317615491334651,0.080465631159413,0.333686119987034,2,2.18%,7.50%,17.19%,21.97%,Male,White
01220-KGO-Michael_Finney.png.jpg,0.72,0.68,6.35,49,-5.55539931598938,-4.57913418252445,3.49688381425775,-3.98760298091086,-3.35941408269093,-6.79113311026954,-2.45922320281511,-8.58561960282555,-0.225101399089926,-0.03623751766404,-12.9737384000208,-6.72782272547312,-1.35997669484399,-8.46025191746712,5.34923484917969,-7.64310379988683,4.36146403032384,-7.5637300566236,-4.91703820068209,-7.11452031669058,-0.618658608482319,-2.56067023529417,36,262,222,77,-0.005356658894063,-0.333649067254601,0.340877238497978,-0.251355794190832,-0.181113282562732,-0.074586385287452,-0.120737753243355,-0.229631265684326,-0.000167991748481,0.023854793175528,-0.006960722060982,-0.198929803879766,-0.120571632538658,-0.228936892616842,2,2.18%,7.50%,17.19%,21.97%,Male,White
01224-KGO-Mike_Shumann.png.jpg,0.51,0.53,3.04,27,-5.8063928853196,-5.80568884955793,2.83250189453173,-3.98245471975378,-0.993861818450778,-10.4070577639211,-5.95370075349896,-4.88092708642037,-1.06016117016553,-0.808964039310447,-5.69815188438261,-5.18914869385326,1.92586096628564,-11.8280967644367,9.84488006921546,-3.71138009460933,2.36129335549168,-7.40242423308053,-7.68505065389773,-10.9885150089428,0.226350953228792,-5.46946657624345,19,266,242,43,0.400093834408189,0.14695083364548,-0.239771556822404,0.115557116153216,0.007215957516809,0.057474012723453,-0.000579480600458,0.009362382616372,-0.040368942224365,0.023856104981631,-0.000718170995071,0.096068845891749,0.098316173980902,0.13974408740955,2,2.18%,7.50%,17.19%,21.97%,Male,White
